audio_path,transcription
common_voice_as_32862116.mp3,হৰৰ ঘৰত খাবৰ সময় আগতে হৈছিল।
common_voice_as_32862117.mp3,কেতিয়া ভাগি যায় তাৰ ঠিক নাই
common_voice_as_32862118.mp3,মই ঘৰৰ পৰা আহোঁ বুলি ঘৰলৈ মুখ কৰি গ'ল।
common_voice_as_32862121.mp3,ইহঁত দুটাৰ বিয়াখন হ'লে বৰ মিল হ'ব।
common_voice_as_32862122.mp3,টইলেটৰ আকৌ ভিতৰৰ খিলিটো ভঙা।
common_voice_as_32862123.mp3,তেজপুৰত তোমাৰ চিনাকি কোনোবা আছে নেকি?
common_voice_as_32862124.mp3,আজি ধুমুহা আহিব চাগে।
common_voice_as_32862126.mp3,আচৰিত মানিবলগীয়া কথা।
common_voice_as_32862129.mp3,বলোৱে কাম আছিল বুলি কৈয়েই ভিতৰলৈ গ'ল।
common_voice_as_32862131.mp3,আপুনি যোৱাকালি নুশুলেই নেকি?
common_voice_as_32862132.mp3,"বতৰৰ কোনো ঠিক নাই, এই ৰ'দ, এই বৰষুন।"
common_voice_as_32862133.mp3,ছবিখন দৰ্শকে আদৰি লয়।
common_voice_as_32862134.mp3,তথাপিও তাইৰ ভয় লাগিছিল।
common_voice_as_32862135.mp3,চুৰি হৈছিল যদিও আমাৰ ঘৰত চোৰ সোমোৱা নাছিল।
common_voice_as_32862136.mp3,আজিয়েই যোৱা সম্ভব নহয়।
common_voice_as_32862137.mp3,দ্বিতীয় বিভাগতহে পাছ হ'ল।
common_voice_as_32862139.mp3,সেই ৰাতি দুয়ো বাগিচাতে থাকিল।
common_voice_as_32862144.mp3,তাৰ পাছত সি আকৌ মাকক চাবলৈ উভতি আহিব।
common_voice_as_32862145.mp3,তই এতিয়া এইবোৰ কথা কাকো নকবি।
common_voice_as_32862151.mp3,হালি জালিতকৈ ছবছৰৰ সৰু।
common_voice_as_32862152.mp3,"ছাইমনে ক'লে- ""বন্ধু জৰ্জ, তেনেহ'লে অকণো ভয় নকৰিবি।"""
common_voice_as_32862153.mp3,শিৱসাগৰলৈ গৈ কি কৰিম মই?
common_voice_as_32862154.mp3,চাকৰি কৰোঁতে কোনোমতে পেটে-ভাতেহে খাইছিল।
common_voice_as_32862157.mp3,"নৈ, বিলৰ পানী যেনেদৰে শুকাবলৈ লাগিছে।"
common_voice_as_32862159.mp3,মাইকী মানুহে পূজা খাবলৈ যোৱা নিয়ম নাই।
common_voice_as_32862179.mp3,অসমত এইবোৰ কথা নতুনকৈ লিখিবলৈ লৈছে।
common_voice_as_32862200.mp3,"মানুহৰ যেনেকৈ জনম মৰণ হয়, গছৰো সেই দৰে জনম মৰণ হয়।"
common_voice_as_32862202.mp3,তাই শোৱা ঘৰটো বৰ পুৰণি।
common_voice_as_32862204.mp3,আজি তোমাৰ সৈতে যুঁজিবলৈ এটা বলী মানুহ আনি দিম।
common_voice_as_32862209.mp3,চোকা আছিল আৰু যি কোনো কামতে মনোযোগ দেখা গৈছিল।
common_voice_as_32862229.mp3,তুমি তাৰে এভাগ খাই দুভাগ মোলৈ থৈ দিবা।
common_voice_as_32862230.mp3,সেই তিৰোতাজনীৰ বাহিৰে আন কোনেও দেখা নাই।
common_voice_as_32862231.mp3,আকৌ বন্দুকৰ আৱাজ হয়।
common_voice_as_32862232.mp3,"আচলতে ইহঁতৰ মেল নিছিগিল, কাছাৰিত আহি হাজিৰ হ'ল।"
common_voice_as_32862233.mp3,কিন্তু কি কৰিম তই হোজা মিৰি ডেকা।
common_voice_as_32862240.mp3,মই কেনেকৈ তেনে কথা পিতাইক কওঁ।
common_voice_as_32862241.mp3,এনেবোৰ কথা সকলোৱে আলচিবলৈ ধৰিলে।
common_voice_as_32862242.mp3,তেনেকৈ কোৱা মণি বা মালতীৰ কাণতো নপৰাকৈ নাথাকে।
common_voice_as_32862243.mp3,কালি মোৰ ইণ্টাৰভিউ আছে।
common_voice_as_32862265.mp3,"তেওঁলোকে যাব বুলি ক'লে, বাবাজী জাহাজলৈ গ'ল।"
common_voice_as_32862266.mp3,এনেকৈ তাৰ জীৱনৰ আঢ়ৈ কুৰি বছৰ সুখ শান্তিতে পাৰ হ'ল।
common_voice_as_32862267.mp3,সেই খাবলৈ নোপোৱা কুকুৰটোলৈ?
common_voice_as_32862268.mp3,হয় আছোঁ বুলি দীনাই ওলাই আহিল।
common_voice_as_32862276.mp3,"“খৰিকটীয়াই যে খৰি নিদিয়ে, মইনো দিম কিয়?”"
common_voice_as_32862277.mp3,দিহা-দিহি মানুহে বিচাৰিব ধৰিলে।
common_voice_as_32862278.mp3,ষ্টেপ্লাৰ আছে যদি দিয়াচোন।
common_voice_as_32862279.mp3,"আমাৰ কাপোন-কানি ক'লা হ'ল, ঘৰলৈ উভতি আহিলোঁ।"
common_voice_as_32862285.mp3,মোৰ চাইকেলখন চোৰে নিলে।
common_voice_as_32862286.mp3,এতিয়া সেই বেমাৰী ছোৱালীজনীৰ পাল।
common_voice_as_32862287.mp3,দুদিন পাচত সিপাৰৰ পৰা অহা নেপালী গুৱাল এটাই পুলিচক জনালে।
common_voice_as_32862288.mp3,এ বি চি ডি লিখিব জানানে?
common_voice_as_32862295.mp3,দৰা দেখোন অহা নাই?
common_voice_as_32862297.mp3,সেইদৰে এটা বগলীয়েই গোটেই বগলী সমাজৰ বদনাম আনিছে।
common_voice_as_32862298.mp3,ন-মান বজাত জাহাজ গৈ শিলঘাট পালে।
common_voice_as_32862305.mp3,ভগৱানৰ কি ইচ্ছা
common_voice_as_32862306.mp3,তাই একো ক'ব নোৱাৰিলে।
common_voice_as_32862307.mp3,ৰাতিপুৱা সোনকালে উঠি মৰ্ণিং ৱ'ক কৰিবা।
common_voice_as_32862318.mp3,ছিঃ ছিঃ ছিঃ! ইমান তললৈ গলি
common_voice_as_32862319.mp3,ইয়াকে বুজি তাই বৰকাছজনী মাৰিবলৈ বুধি পাতিলে।
common_voice_as_32862320.mp3,কালিলৈ ভাগিনী ছোৱালীজনীৰ বিয়া।
common_voice_as_32862321.mp3,তাৰ পাছত পৰমপিতা পৰমেশ্বৰে যি কৰে।
common_voice_as_32862322.mp3,ইয়াৰ উপৰি বিপ্লৱৰ বিষয়ে
common_voice_as_32862328.mp3,ঠাণ্ডা পানীৰ বটল এটা কিনি আন।
common_voice_as_32862329.mp3,ৰত্নৰ বিয়া হয় তাৰ দুবছৰ পাচত।
common_voice_as_32862330.mp3,ধেমালি কৰি থাকোঁতে তেওঁলোকক তিনিটা সিংহই আক্ৰমণ কৰে।
common_voice_as_32862331.mp3,"মুখত লিপ্ষ্টিক, কাজল সানি ক'ত গৈ আছা।"
common_voice_as_32862338.mp3,এই কথা শুনি বামুণে লাহেকৈ ল'ৰাটোক ক'লে
common_voice_as_32862339.mp3,সেই সময়তে পাঠশালাৰ পৰা বৰদেউতা আহিলে গুৱাহাটীলৈ।
common_voice_as_32862341.mp3,দেখিবলৈ বগা আৰু শুৱনী।
common_voice_as_32862352.mp3,মণিয়ে জাহাজৰ পৰা নামি ঘৰ পায়গৈ মানে এঘাৰ বাজি গ'ল।
common_voice_as_32862353.mp3,"“ৰান্ধনীয়ে যে ভাত নিদিয়ে, মই বা ৰাখিম কিয়?”"
common_voice_as_32862355.mp3,বিয়াৰ বিষয়ে নিজে কোনো কথা ক'বলৈ উপায় নাই।
common_voice_as_32862356.mp3,কচোন তই মোক ভাল পাৱনে?
common_voice_as_32862362.mp3,পদুমলৈ তেওঁৰ মৰম কিমান আছে ক'ব নোৱাৰোঁ।
common_voice_as_32862363.mp3,ওচৰ-চুবুৰীয়া মানুহো গোট খালে।
common_voice_as_32862364.mp3,তেতিযা সিংহটোৱেও উঠি আহিল
common_voice_as_32862365.mp3,স্কুলৰ দৰমহাৰে জানো খাবলৈ আটে!
common_voice_as_32862366.mp3,মইতো একো মেছেজ পোৱা নাছিলোঁ।
common_voice_as_32862374.mp3,"চকুলো টুকি ক'লে- ""মানুহৰ আশা ভৰসা সকলো মিছা।"""
common_voice_as_32862375.mp3,স্বভাৱ-চৰিত্ৰ আৰু কাম-কাজতো ভাল।
common_voice_as_32862377.mp3,কালিলৈকে বিয়া বুলি শুনিছিলোঁ।
common_voice_as_32862387.mp3,এয়াৰপ'ৰ্ট আৰু মেট্ৰ' ষ্টেশ্যন একেলগে আছে।
common_voice_as_32862388.mp3,দুবাল্টি পানী ভৰাগৈ যোৱা।
common_voice_as_32862389.mp3,পোহৰত থাকিবলৈ তেওঁৰ ভয় লাগিল।
common_voice_as_32862390.mp3,ৰাতিৰ ভিতৰতে কি কথা পাতা পাতা।
common_voice_as_32862391.mp3,ৰেলবোৰ আমিনগাওঁৰ পৰা অসমৰ বাহিৰলৈ যায়।
common_voice_as_32862397.mp3,স্কুলৰ কাম জানো নকৰাকৈ আছোঁ!
common_voice_as_32862398.mp3,লক্ষীমপুৰ নগৰত ৰাতিপুৱা প্ৰায় বেলি আঠ-ন মান বাজিছে।
common_voice_as_32866340.mp3,"ধৰা পেলাব নোৱাৰিলেই হয়, সি পলোৱাই ভুল হৈছে।"
common_voice_as_32866341.mp3,চোৰে ভাবিলে যে এতিয়া সৰ্বনাশ।
common_voice_as_32866343.mp3,বেলতলা তিনিআলিৰ পৰা কিমান দূৰ?
common_voice_as_32866344.mp3,ৰং চাই কোনে?
common_voice_as_32866346.mp3,সি তাক দেখিলে যে তাই মিৰিয়নী হ'লেও দেখিবলৈ শুৱনি।
common_voice_as_32866349.mp3,"হাতী, মহ, বাঘ ইত্যাদিকো ভয় নকৰি তাই পলাব।"
common_voice_as_32866350.mp3,"”গৰখীয়াই যে গৰু নাৰাখে, মই বা নাখাম কিয়?”"
common_voice_as_32866351.mp3,"তেওঁৰ ""জমিদাৰীত"" গোলামবিলাকৰ কোনো কষ্টয়েই নাছিল।"
common_voice_as_32866353.mp3,কাৰণ নগৈ বহি থাকিলে লাগীৰ হাতত সিহঁতে গালি আৰু মাৰ খাবই লাগিব।
common_voice_as_32866354.mp3,পেজখন ৰিল'ড কৰিলে হয়তো ঠিক হ'ব।
common_voice_as_32866357.mp3,আপুনি কেনে আছে?
common_voice_as_32869148.mp3,কিন্তু ৰেলৰ শব্দৰ বাবে কোনেও শুনা নাপালে।
common_voice_as_32869151.mp3,কেঁকোৰাটো কিন্তু বৰ বুধিয়ক।
